,quarter,department,day,team,targeted_productivity,smv,wip,over_time,incentive,idle_time,idle_men,no_of_style_change,no_of_workers,actual_productivity,month,day_of_month
486,Quarter4,sweing,Wednesday,4,0.8,22.52,1342.0,6780,50,0.0,0,0,56.5,0.800489676,1,28
487,Quarter4,finishing,Wednesday,12,0.75,4.08,,1080,0,0.0,0,0,9.0,0.755555556,1,28
488,Quarter4,sweing,Wednesday,9,0.7,29.12,1340.0,6960,63,0.0,0,0,58.0,0.750593103,1,28
489,Quarter4,sweing,Wednesday,12,0.75,15.26,1429.0,3600,45,0.0,0,0,35.0,0.750283333,1,28
490,Quarter4,finishing,Wednesday,4,0.8,4.3,,1440,0,0.0,0,0,12.0,0.722638889,1,28
491,Quarter4,finishing,Wednesday,8,0.65,4.15,,960,0,0.0,0,0,8.0,0.553333333,1,28
492,Quarter4,sweing,Wednesday,11,0.5,20.1,1413.0,5880,46,0.0,0,0,54.0,0.500567308,1,28
493,Quarter4,sweing,Wednesday,8,0.7,38.09,336.0,6240,0,0.0,0,0,52.0,0.467693269,1,28
494,Quarter4,sweing,Wednesday,6,0.35,18.79,511.0,1800,23,0.0,0,0,32.0,0.437995338,1,28
495,Quarter4,finishing,Wednesday,7,0.6,3.94,,960,0,0.0,0,0,8.0,0.406354167,1,28
496,Quarter4,sweing,Wednesday,7,0.6,23.54,958.0,6600,0,0.0,0,0,55.0,0.285333333,1,28
497,Quarter4,finishing,Wednesday,11,0.5,2.9,,960,0,0.0,0,0,8.0,0.259375,1,28
498,Quarter5,sweing,Thursday,2,0.8,22.52,1416.0,6840,113,0.0,0,0,57.0,1.000230409,1,29
499,Quarter5,finishing,Thursday,4,0.8,4.3,,1200,0,0.0,0,0,10.0,0.989,1,29
500,Quarter5,sweing,Thursday,3,0.8,22.52,1287.0,6840,100,0.0,0,0,57.0,0.950185965,1,29
501,Quarter5,sweing,Thursday,4,0.8,22.52,1444.0,6900,88,0.0,0,0,57.5,0.9008,1,29
502,Quarter5,sweing,Thursday,10,0.8,22.52,1088.0,6720,88,0.0,0,0,56.0,0.900129762,1,29
503,Quarter5,finishing,Thursday,6,0.5,2.9,,1200,0,0.0,0,0,10.0,0.899,1,29
504,Quarter5,finishing,Thursday,8,0.65,4.15,,960,0,0.0,0,0,8.0,0.877552083,1,29
505,Quarter5,finishing,Thursday,11,0.6,2.9,,960,0,0.0,0,0,8.0,0.864583333,1,29
506,Quarter5,finishing,Thursday,10,0.8,3.94,,1200,0,0.0,0,0,10.0,0.85695,1,29
507,Quarter5,finishing,Thursday,1,0.75,3.94,,1200,0,0.0,0,0,10.0,0.853666667,1,29
508,Quarter5,sweing,Thursday,1,0.75,22.94,1579.0,6960,81,0.0,0,0,58.0,0.850362069,1,29
509,Quarter5,sweing,Thursday,9,0.7,29.12,1170.0,6960,53,0.0,0,0,58.0,0.850170115,1,29
510,Quarter5,sweing,Thursday,5,0.65,20.79,1015.0,7080,81,0.0,0,0,59.0,0.800473729,1,29
511,Quarter5,finishing,Thursday,2,0.8,3.94,,1200,0,0.0,0,0,10.0,0.773333333,1,29
512,Quarter5,sweing,Thursday,12,0.75,15.26,1436.0,4200,45,0.0,0,0,35.0,0.750646667,1,29
513,Quarter5,finishing,Thursday,12,0.75,4.08,,1080,0,0.0,0,0,9.0,0.634666667,1,29
514,Quarter5,sweing,Thursday,11,0.6,20.1,1601.0,4320,46,0.0,0,0,51.0,0.60059761,1,29
515,Quarter5,sweing,Thursday,6,0.5,18.79,717.0,3960,23,0.0,0,0,33.0,0.500117677,1,29
516,Quarter5,finishing,Thursday,3,0.8,3.94,,960,0,0.0,0,0,8.0,0.4925,1,29
517,Quarter5,sweing,Thursday,7,0.65,23.54,830.0,6600,0,0.0,0,0,55.0,0.48792,1,29
518,Quarter5,sweing,Saturday,3,0.8,22.52,1136.0,6960,113,0.0,0,0,58.0,1.000457471,1,31
519,Quarter5,sweing,Saturday,2,0.8,22.52,1397.0,6840,113,0.0,0,0,57.0,1.000230409,1,31
520,Quarter5,finishing,Saturday,2,0.8,3.94,,1200,0,0.0,0,0,10.0,0.971866667,1,31
521,Quarter5,finishing,Saturday,3,0.8,3.94,,960,0,0.0,0,0,8.0,0.971866667,1,31
522,Quarter5,finishing,Saturday,4,0.8,3.94,,1200,0,0.0,0,0,10.0,0.971866667,1,31
523,Quarter5,finishing,Saturday,10,0.8,3.94,,1200,0,0.0,0,0,10.0,0.971866667,1,31
524,Quarter5,finishing,Saturday,1,0.75,3.94,,1800,0,0.0,0,0,15.0,0.971866667,1,31
525,Quarter5,finishing,Saturday,9,0.75,3.94,,240,0,0.0,0,0,2.0,0.971866667,1,31
526,Quarter5,finishing,Saturday,12,0.75,4.08,,1080,0,0.0,0,0,9.0,0.971866667,1,31
527,Quarter5,finishing,Saturday,5,0.7,3.94,,240,0,0.0,0,0,2.0,0.971866667,1,31
528,Quarter5,finishing,Saturday,7,0.7,3.94,,1200,0,0.0,0,0,10.0,0.971866667,1,31
529,Quarter5,finishing,Saturday,8,0.65,3.94,,960,0,0.0,0,0,8.0,0.971866667,1,31
530,Quarter5,finishing,Saturday,11,0.65,3.94,,600,0,0.0,0,0,5.0,0.971866667,1,31
531,Quarter5,finishing,Saturday,6,0.6,3.94,,1200,0,0.0,0,0,10.0,0.971866667,1,31
532,Quarter5,sweing,Saturday,10,0.8,22.52,1116.0,6720,93,0.0,0,0,56.0,0.920236905,1,31
533,Quarter5,sweing,Saturday,4,0.8,22.52,1432.0,6660,88,0.0,0,0,57.5,0.900537069,1,31
534,Quarter5,sweing,Saturday,9,0.75,29.12,1082.0,6840,81,0.0,0,0,57.0,0.850610526,1,31
535,Quarter5,sweing,Saturday,1,0.75,22.94,1502.0,6960,81,0.0,0,0,58.0,0.850362069,1,31
536,Quarter5,sweing,Saturday,12,0.75,15.26,1209.0,4200,45,0.0,0,0,35.0,0.750646667,1,31
537,Quarter5,sweing,Saturday,5,0.7,50.89,282.0,5880,56,0.0,0,0,59.0,0.656763743,1,31
538,Quarter5,sweing,Saturday,11,0.65,20.1,1417.0,6480,49,0.0,0,0,54.0,0.650148148,1,31
539,Quarter5,sweing,Saturday,6,0.6,18.79,799.0,3960,23,0.0,0,0,33.0,0.600710606,1,31
540,Quarter5,sweing,Saturday,7,0.7,23.54,1109.0,6720,0,0.0,0,0,56.0,0.388830357,1,31
541,Quarter5,sweing,Saturday,8,0.5,23.54,1144.0,6480,0,0.0,0,0,54.0,0.286984568,1,31
542,Quarter1,finishing,Sunday,8,0.65,4.15,,960,0,0.0,0,0,8.0,1.0115625,2,1
543,Quarter1,sweing,Sunday,2,0.8,22.52,1396.0,6900,113,0.0,0,0,57.5,1.000671304,2,1
544,Quarter1,sweing,Sunday,1,0.8,22.94,1582.0,3060,113,0.0,0,0,58.5,1.000402055,2,1
545,Quarter1,finishing,Sunday,1,0.75,3.94,,2280,0,0.0,0,0,19.0,0.950438596,2,1
546,Quarter1,sweing,Sunday,3,0.8,22.52,1124.0,6840,100,0.0,0,0,57.0,0.950185965,2,1
547,Quarter1,finishing,Sunday,2,0.8,3.94,,1200,0,0.0,0,0,10.0,0.912766667,2,1
548,Quarter1,finishing,Sunday,7,0.7,3.94,,2160,0,0.0,0,0,18.0,0.892194444,2,1
549,Quarter1,finishing,Sunday,10,0.8,3.94,,1200,0,0.0,0,0,10.0,0.8865,2,1
550,Quarter1,sweing,Sunday,10,0.8,22.52,1282.0,6720,75,0.0,0,0,56.0,0.850532143,2,1
551,Quarter1,sweing,Sunday,4,0.8,22.52,1472.0,7020,60,0.0,0,0,58.5,0.85011396,2,1
552,Quarter1,finishing,Sunday,4,0.8,4.3,,1440,0,0.0,0,0,12.0,0.845069444,2,1
553,Quarter1,sweing,Sunday,9,0.75,29.12,1282.0,6960,45,0.0,0,0,58.0,0.750593103,2,1
554,Quarter1,sweing,Sunday,12,0.75,15.26,1276.0,1440,45,0.0,0,0,35.0,0.750450658,2,1
555,Quarter1,finishing,Sunday,12,0.75,4.08,,1080,0,0.0,0,0,9.0,0.702666667,2,1
556,Quarter1,sweing,Sunday,11,0.7,20.1,1192.0,6120,75,0.0,0,0,54.0,0.700508929,2,1
557,Quarter1,sweing,Sunday,6,0.65,18.79,881.0,3960,26,0.0,0,0,33.0,0.651007071,2,1
558,Quarter1,sweing,Sunday,8,0.6,24.26,1196.0,6600,0,0.0,0,0,55.0,0.466821212,2,1
559,Quarter1,sweing,Sunday,7,0.7,24.26,1400.0,6720,0,0.0,0,0,56.0,0.411553571,2,1
560,Quarter1,finishing,Sunday,6,0.6,2.9,,1200,0,0.0,0,0,10.0,0.314166667,2,1
561,Quarter1,sweing,Monday,1,0.8,22.94,16882.0,7020,113,0.0,0,0,58.5,1.000602279,2,2
562,Quarter1,finishing,Monday,9,0.75,3.94,,960,0,0.0,0,0,8.0,0.994270833,2,2
563,Quarter1,sweing,Monday,2,0.8,22.52,21385.0,7020,88,0.0,0,0,58.5,0.900158405,2,2
564,Quarter1,sweing,Monday,3,0.8,22.52,21266.0,6840,70,0.0,0,0,57.0,0.90014152,2,2
565,Quarter1,sweing,Monday,10,0.8,22.52,21540.0,6720,88,0.0,0,0,56.0,0.900129762,2,2
566,Quarter1,finishing,Monday,10,0.8,3.94,,1200,0,0.0,0,0,10.0,0.85695,2,2
567,Quarter1,finishing,Monday,4,0.8,4.3,,1440,0,0.0,0,0,12.0,0.809236111,2,2
568,Quarter1,sweing,Monday,12,0.8,15.26,12261.0,3600,63,0.0,0,0,35.0,0.800401961,2,2
569,Quarter1,sweing,Monday,4,0.8,22.52,23122.0,5940,50,0.0,0,0,56.5,0.800393224,2,2
570,Quarter1,sweing,Monday,9,0.75,29.12,8992.0,6960,55,0.0,0,0,58.0,0.799963218,2,2
571,Quarter1,finishing,Monday,12,0.75,4.08,,1080,0,0.0,0,0,9.0,0.740444444,2,2
572,Quarter1,sweing,Monday,11,0.7,20.55,9792.0,6480,60,0.0,0,0,54.0,0.700398148,2,2
573,Quarter1,sweing,Monday,6,0.7,18.79,2984.0,3960,30,0.0,0,0,33.0,0.700354545,2,2
574,Quarter1,finishing,Monday,8,0.65,4.15,,960,0,0.0,0,0,8.0,0.561979167,2,2
575,Quarter1,finishing,Monday,1,0.75,3.94,,2280,0,0.0,0,0,19.0,0.504596491,2,2
576,Quarter1,sweing,Monday,5,0.5,30.1,839.0,6960,0,0.0,0,0,58.0,0.500801724,2,2
577,Quarter1,sweing,Monday,7,0.7,24.26,2698.0,6720,0,0.0,0,0,56.0,0.295307738,2,2
578,Quarter1,finishing,Monday,6,0.6,2.9,,1200,0,0.0,0,0,10.0,0.280333333,2,2
579,Quarter1,sweing,Monday,8,0.65,24.26,1435.0,6600,0,0.0,0,0,55.0,0.260978788,2,2
580,Quarter1,finishing,Tuesday,2,0.8,3.94,,2400,0,0.0,0,0,20.0,1.001416667,2,3
581,Quarter1,sweing,Tuesday,1,0.8,22.52,1500.0,6900,113,0.0,0,0,57.5,1.000018551,2,3
582,Quarter1,sweing,Tuesday,10,0.8,22.52,1188.0,6720,90,0.0,0,0,56.0,0.999995238,2,3
583,Quarter1,finishing,Tuesday,1,0.8,3.94,,1200,0,0.0,0,0,10.0,0.99485,2,3
584,Quarter1,finishing,Tuesday,8,0.7,4.15,,960,0,0.0,0,0,8.0,0.976979167,2,3
585,Quarter1,sweing,Tuesday,3,0.8,22.52,1112.0,6840,100,0.0,0,0,57.0,0.950185965,2,3
586,Quarter1,sweing,Tuesday,2,0.8,22.52,1452.0,6960,100,0.0,0,0,58.0,0.949981609,2,3
587,Quarter1,finishing,Tuesday,9,0.75,3.94,,1320,0,0.0,0,0,11.0,0.919954545,2,3
588,Quarter1,sweing,Tuesday,4,0.8,22.52,340.0,5460,63,0.0,0,0,56.5,0.800434622,2,3
589,Quarter1,sweing,Tuesday,12,0.8,15.26,1029.0,2040,50,0.0,0,0,35.0,0.800259023,2,3
590,Quarter1,finishing,Tuesday,12,0.8,4.08,,1080,0,0.0,0,0,9.0,0.778222222,2,3
591,Quarter1,sweing,Tuesday,9,0.75,29.12,1070.0,6960,34,0.0,0,0,58.0,0.750593103,2,3
592,Quarter1,sweing,Tuesday,11,0.7,25.31,946.0,5760,60,0.0,0,0,54.0,0.700513566,2,3
593,Quarter1,sweing,Tuesday,6,0.7,18.79,913.0,4020,30,0.0,0,0,33.5,0.700184577,2,3
594,Quarter1,sweing,Tuesday,8,0.7,24.26,1363.0,6660,0,0.0,0,0,55.5,0.586465465,2,3
595,Quarter1,sweing,Tuesday,7,0.7,24.26,1639.0,6720,0,0.0,0,0,56.0,0.541517857,2,3
596,Quarter1,finishing,Tuesday,4,0.8,4.3,,1440,0,0.0,0,0,12.0,0.5375,2,3
597,Quarter1,finishing,Tuesday,6,0.7,2.9,,960,0,0.0,0,0,8.0,0.495416667,2,3
598,Quarter1,sweing,Tuesday,5,0.6,30.1,415.0,6960,0,0.0,0,0,58.0,0.415172414,2,3
599,Quarter1,sweing,Wednesday,2,0.8,22.52,1263.0,6900,100,0.0,0,0,57.5,1.05028058,2,4
600,Quarter1,sweing,Wednesday,3,0.8,22.52,968.0,6840,113,0.0,0,0,57.0,1.000230409,2,4
601,Quarter1,sweing,Wednesday,10,0.8,22.52,1108.0,6720,113,0.0,0,0,56.0,0.999995238,2,4
602,Quarter1,finishing,Wednesday,2,0.8,3.94,,2160,0,0.0,0,0,18.0,0.966759259,2,4
603,Quarter1,finishing,Wednesday,1,0.8,3.94,,1200,0,0.0,0,0,10.0,0.929183333,2,4
604,Quarter1,finishing,Wednesday,8,0.7,4.15,,3000,0,0.0,0,0,25.0,0.915766667,2,4
605,Quarter1,sweing,Wednesday,1,0.8,22.52,1532.0,6900,88,0.0,0,0,57.5,0.900147246,2,4
606,Quarter1,sweing,Wednesday,12,0.8,15.26,1094.0,4080,38,0.0,0,0,34.0,0.800401961,2,4
607,Quarter1,sweing,Wednesday,9,0.8,22.52,1086.0,6960,50,0.0,0,0,58.0,0.799963218,2,4
608,Quarter1,finishing,Wednesday,7,0.7,3.94,,960,0,0.0,0,0,8.0,0.779791667,2,4
609,Quarter1,finishing,Wednesday,9,0.75,3.94,,960,0,0.0,0,0,8.0,0.755166667,2,4
610,Quarter1,sweing,Wednesday,6,0.7,18.79,941.0,3360,30,0.0,0,0,33.0,0.700710417,2,4
611,Quarter1,sweing,Wednesday,7,0.7,24.26,1471.0,6960,0,0.0,0,0,58.0,0.700612069,2,4
612,Quarter1,sweing,Wednesday,11,0.7,10.05,1042.0,6120,60,0.0,0,0,53.0,0.700278846,2,4
613,Quarter1,sweing,Wednesday,8,0.7,29.12,1248.0,6840,0,0.0,0,0,57.0,0.700135088,2,4
614,Quarter1,finishing,Wednesday,12,0.8,4.08,,1080,0,0.0,0,0,9.0,0.687555556,2,4
615,Quarter1,sweing,Wednesday,5,0.65,30.1,326.0,5820,0,90.0,10,0,58.5,0.650834808,2,4
616,Quarter1,finishing,Wednesday,6,0.7,2.9,,960,0,0.0,0,0,8.0,0.531666667,2,4
617,Quarter1,sweing,Wednesday,4,0.35,30.1,287.0,6060,23,150.0,15,0,55.5,0.350706422,2,4
618,Quarter1,sweing,Thursday,2,0.8,22.52,1300.0,6780,113,0.0,0,0,56.5,1.000446018,2,5
619,Quarter1,sweing,Thursday,1,0.8,22.52,1485.0,6900,113,0.0,0,0,57.5,1.000018551,2,5
620,Quarter1,sweing,Thursday,10,0.8,22.52,1039.0,6720,113,0.0,0,0,56.0,0.999995238,2,5
621,Quarter1,finishing,Thursday,2,0.8,3.94,,2640,0,0.0,0,0,22.0,0.999924242,2,5
622,Quarter1,sweing,Thursday,3,0.8,22.52,1063.0,6840,100,0.0,0,0,57.0,0.950185965,2,5
623,Quarter1,finishing,Thursday,6,0.7,2.9,,960,0,0.0,0,0,8.0,0.9425,2,5
624,Quarter1,finishing,Thursday,12,0.8,4.08,,1080,0,0.0,0,0,9.0,0.906666667,2,5
625,Quarter1,finishing,Thursday,7,0.7,3.94,,1200,0,0.0,0,0,10.0,0.8471,2,5
626,Quarter1,finishing,Thursday,1,0.8,3.94,,1440,0,0.0,0,0,12.0,0.845458333,2,5
627,Quarter1,sweing,Thursday,12,0.8,15.26,1083.0,720,38,0.0,0,0,34.0,0.800612676,2,5
628,Quarter1,sweing,Thursday,9,0.8,29.12,1069.0,6960,50,0.0,0,0,58.0,0.799963218,2,5
629,Quarter1,finishing,Thursday,10,0.8,3.94,,960,0,0.0,0,0,8.0,0.771583333,2,5
630,Quarter1,sweing,Thursday,11,0.75,10.05,668.0,2520,34,0.0,0,0,26.0,0.7504,2,5
631,Quarter1,sweing,Thursday,6,0.7,18.79,766.0,2760,30,0.0,0,0,33.0,0.700079032,2,5
632,Quarter1,sweing,Thursday,5,0.7,30.1,557.0,6960,0,0.0,0,0,58.0,0.562212644,2,5
633,Quarter1,sweing,Thursday,7,0.07,24.26,1608.0,6960,0,0.0,0,0,58.0,0.522844828,2,5
634,Quarter1,sweing,Thursday,4,0.5,30.1,417.0,6360,23,0.0,0,1,53.0,0.500720126,2,5
635,Quarter1,sweing,Thursday,8,0.7,24.26,1167.0,6840,0,0.0,0,0,57.0,0.496549708,2,5
636,Quarter1,finishing,Saturday,2,0.8,3.94,,3000,0,0.0,0,0,25.0,1.050666667,2,7
637,Quarter1,sweing,Saturday,2,0.8,22.52,1186.0,6900,113,0.0,0,0,58.0,1.000018551,2,7
638,Quarter1,sweing,Saturday,3,0.8,22.52,1060.0,6840,100,0.0,0,0,57.0,0.950185965,2,7
639,Quarter1,sweing,Saturday,1,0.8,22.52,1534.0,6780,88,0.0,0,0,57.0,0.900135693,2,7
640,Quarter1,sweing,Saturday,10,0.8,22.52,1142.0,6720,88,0.0,0,0,56.0,0.900129762,2,7
641,Quarter1,finishing,Saturday,12,0.8,4.08,,1080,0,0.0,0,0,9.0,0.899111111,2,7
642,Quarter1,finishing,Saturday,1,0.8,3.94,,1200,0,0.0,0,0,10.0,0.870083333,2,7
643,Quarter1,finishing,Saturday,6,0.75,2.9,,960,0,0.0,0,0,8.0,0.845833333,2,7
644,Quarter1,sweing,Saturday,12,0.8,15.26,1021.0,4080,63,0.0,0,0,34.0,0.800401961,2,7
645,Quarter1,sweing,Saturday,9,0.8,29.12,829.0,6960,50,0.0,0,0,58.0,0.799963218,2,7
646,Quarter1,finishing,Saturday,9,0.8,3.94,,960,0,0.0,0,0,8.0,0.771583333,2,7
647,Quarter1,sweing,Saturday,6,0.75,18.79,813.0,1560,34,0.0,0,0,33.0,0.750520115,2,7
648,Quarter1,sweing,Saturday,11,0.75,10.05,677.0,3240,45,0.0,0,0,27.0,0.750027778,2,7
649,Quarter1,finishing,Saturday,7,0.7,3.94,,1200,0,0.0,0,0,10.0,0.715766667,2,7
650,Quarter1,sweing,Saturday,7,0.7,24.26,658.0,6960,0,270.0,45,0,58.0,0.662270115,2,7
651,Quarter1,sweing,Saturday,4,0.6,30.1,486.0,6780,30,0.0,0,1,57.0,0.600224189,2,7
652,Quarter1,sweing,Saturday,5,0.7,30.1,687.0,7500,0,0.0,0,0,59.0,0.545657673,2,7
653,Quarter1,finishing,Saturday,4,0.8,4.3,,960,0,0.0,0,0,8.0,0.447916667,2,7
654,Quarter1,sweing,Saturday,8,0.7,24.26,652.0,6840,0,300.0,37,0,57.0,0.365318713,2,7
655,Quarter2,sweing,Sunday,2,0.8,22.52,1233.0,6900,113,0.0,0,0,57.5,1.000018551,2,8
656,Quarter2,finishing,Sunday,7,0.7,4.15,,1440,0,0.0,0,0,12.0,0.928680556,2,8
657,Quarter2,sweing,Sunday,10,0.8,22.52,1388.0,6720,88,0.0,0,0,56.0,0.9008,2,8
658,Quarter2,sweing,Sunday,1,0.8,22.52,1615.0,6780,88,0.0,0,0,56.5,0.900135693,2,8
659,Quarter2,sweing,Sunday,3,0.8,22.52,1283.0,6720,88,0.0,0,0,56.0,0.900129762,2,8
660,Quarter2,finishing,Sunday,1,0.8,3.94,,1200,0,0.0,0,0,10.0,0.893066667,2,8
661,Quarter2,finishing,Sunday,12,0.8,4.08,,1080,0,0.0,0,0,9.0,0.891555556,2,8
662,Quarter2,finishing,Sunday,2,0.8,3.94,,2160,0,0.0,0,0,18.0,0.875555556,2,8
663,Quarter2,finishing,Sunday,8,0.7,4.15,,1800,0,0.0,0,0,15.0,0.840888889,2,8
664,Quarter2,sweing,Sunday,12,0.8,15.26,1026.0,2880,63,0.0,0,0,34.0,0.800355208,2,8
665,Quarter2,sweing,Sunday,9,0.8,29.12,909.0,6960,50,0.0,0,0,58.0,0.799963218,2,8
666,Quarter2,sweing,Sunday,6,0.75,18.79,670.0,3960,34,0.0,0,0,33.0,0.75065101,2,8
667,Quarter2,sweing,Sunday,11,0.75,10.05,629.0,3240,45,0.0,0,0,27.0,0.750027778,2,8
668,Quarter2,sweing,Sunday,5,0.7,30.1,754.0,7020,0,0.0,0,0,58.5,0.700618234,2,8
669,Quarter2,finishing,Sunday,6,0.75,2.9,,960,0,0.0,0,0,8.0,0.610208333,2,8
670,Quarter2,finishing,Sunday,9,0.8,3.94,,960,0,0.0,0,0,8.0,0.607416667,2,8
671,Quarter2,sweing,Sunday,4,0.65,30.1,712.0,6780,44,0.0,0,1,56.5,0.568259587,2,8
672,Quarter2,sweing,Sunday,7,0.7,24.26,148.0,6960,0,0.0,0,0,58.0,0.355534483,2,8
673,Quarter2,sweing,Sunday,8,0.7,24.26,154.0,6840,0,0.0,0,0,57.0,0.353259649,2,8
674,Quarter2,finishing,Monday,2,0.8,3.94,,2160,0,0.0,0,0,18.0,1.057962963,2,9
675,Quarter2,finishing,Monday,1,0.8,3.94,,1200,0,0.0,0,0,10.0,0.962016667,2,9
676,Quarter2,sweing,Monday,10,0.8,22.52,1127.0,120,88,0.0,0,0,56.0,0.9008,2,9
677,Quarter2,sweing,Monday,1,0.8,22.52,1506.0,3600,70,0.0,0,0,57.0,0.900509044,2,9
678,Quarter2,sweing,Monday,2,0.8,22.52,1413.0,360,70,0.0,0,0,57.0,0.900477825,2,9
679,Quarter2,finishing,Monday,6,0.75,2.9,,960,0,0.0,0,0,8.0,0.888125,2,9
680,Quarter2,sweing,Monday,12,0.8,15.26,970.0,4080,63,0.0,0,0,34.0,0.800401961,2,9
681,Quarter2,sweing,Monday,3,0.8,22.52,1271.0,5400,50,0.0,0,0,57.0,0.800161172,2,9
682,Quarter2,sweing,Monday,9,0.8,29.12,1073.0,6960,50,0.0,0,0,58.0,0.799963218,2,9
683,Quarter2,sweing,Monday,4,0.7,30.1,767.0,3300,50,0.0,0,1,57.0,0.790003236,2,9
684,Quarter2,sweing,Monday,11,0.75,10.05,103.0,0,45,0.0,0,0,54.0,0.750648148,2,9
685,Quarter2,finishing,Monday,8,0.35,4.15,,1800,0,0.0,0,0,15.0,0.707111111,2,9
686,Quarter2,sweing,Monday,5,0.7,30.1,773.0,7020,40,0.0,0,0,58.0,0.700618234,2,9
687,Quarter2,finishing,Monday,9,0.8,3.94,,960,0,0.0,0,0,8.0,0.697708333,2,9
688,Quarter2,sweing,Monday,6,0.75,18.79,708.0,4080,0,0.0,0,0,34.0,0.612517157,2,9
689,Quarter2,sweing,Monday,7,0.35,30.1,842.0,6960,0,0.0,0,1,58.0,0.350301724,2,9
690,Quarter2,sweing,Monday,8,0.35,30.1,901.0,6960,0,0.0,0,1,58.0,0.350301724,2,9
691,Quarter2,finishing,Monday,12,0.8,4.08,,1080,0,0.0,0,0,9.0,0.272,2,9
692,Quarter2,finishing,Tuesday,12,0.8,4.08,,1080,0,0.0,0,0,9.0,1.004888889,2,10
693,Quarter2,finishing,Tuesday,2,0.8,3.94,,2160,0,0.0,0,0,18.0,0.966759259,2,10
694,Quarter2,sweing,Tuesday,10,0.8,22.52,1268.0,0,88,0.0,0,0,56.0,0.90063244,2,10
695,Quarter2,sweing,Tuesday,1,0.8,22.52,1546.0,0,88,0.0,0,0,57.0,0.90047076,2,10
696,Quarter2,sweing,Tuesday,3,0.8,22.52,813.0,0,88,0.0,0,0,57.0,0.90047076,2,10
697,Quarter2,sweing,Tuesday,2,0.8,22.52,1512.0,0,88,0.0,0,0,57.0,0.899984058,2,10
698,Quarter2,finishing,Tuesday,1,0.8,3.94,,1440,0,0.0,0,0,12.0,0.853666667,2,10
699,Quarter2,sweing,Tuesday,9,0.8,29.12,1263.0,2160,38,0.0,0,0,58.0,0.8008,2,10
700,Quarter2,sweing,Tuesday,12,0.8,15.26,900.0,4080,50,0.0,0,0,34.0,0.800401961,2,10
701,Quarter2,finishing,Tuesday,4,0.7,4.15,,1800,0,0.0,0,0,15.0,0.796755556,2,10
702,Quarter2,sweing,Tuesday,6,0.75,18.79,640.0,2400,0,0.0,0,0,34.0,0.750797009,2,10
703,Quarter2,sweing,Tuesday,11,0.8,10.05,13.0,3240,34,0.0,0,0,54.0,0.750648148,2,10
704,Quarter2,sweing,Tuesday,5,0.75,30.1,855.0,7020,45,0.0,0,0,58.0,0.750356125,2,10
705,Quarter2,finishing,Tuesday,8,0.35,4.15,,960,0,0.0,0,0,8.0,0.703770833,2,10
706,Quarter2,sweing,Tuesday,4,0.7,30.1,855.0,7020,40,0.0,0,1,58.0,0.700618234,2,10
707,Quarter2,finishing,Tuesday,9,0.8,3.94,,960,0,0.0,0,0,8.0,0.6895,2,10
708,Quarter2,finishing,Tuesday,6,0.75,2.9,,960,0,0.0,0,0,8.0,0.628333333,2,10
709,Quarter2,sweing,Tuesday,7,0.5,30.1,1025.0,6960,23,0.0,0,1,58.0,0.500801724,2,10
710,Quarter2,sweing,Tuesday,8,0.5,30.1,1061.0,6960,30,0.0,0,1,58.0,0.393548851,2,10
711,Quarter2,finishing,Wednesday,4,0.7,4.15,,1800,0,0.0,0,0,15.0,1.033155556,2,11
712,Quarter2,finishing,Wednesday,12,0.8,4.08,,1080,0,0.0,0,0,9.0,1.02,2,11
713,Quarter2,sweing,Wednesday,2,0.8,22.52,1557.0,0,90,0.0,0,0,57.5,1.000344928,2,11
714,Quarter2,sweing,Wednesday,1,0.8,22.52,1498.0,0,113,0.0,0,0,57.0,1.000065789,2,11
715,Quarter2,finishing,Wednesday,8,0.35,4.15,,1440,0,0.0,0,0,12.0,0.994375,2,11
716,Quarter2,finishing,Wednesday,2,0.8,3.94,,2160,0,0.0,0,0,18.0,0.912037037,2,11
717,Quarter2,finishing,Wednesday,5,0.7,4.15,,240,0,0.0,0,0,2.0,0.87,2,11
718,Quarter2,sweing,Wednesday,10,0.8,22.52,598.0,0,75,0.0,0,0,56.0,0.850364583,2,11
719,Quarter2,sweing,Wednesday,6,0.8,18.79,656.0,3480,38,0.0,0,0,34.0,0.800947475,2,11
720,Quarter2,sweing,Wednesday,12,0.8,15.26,854.0,4080,50,0.0,0,0,34.0,0.800401961,2,11
721,Quarter2,sweing,Wednesday,9,0.8,29.12,609.0,3240,50,0.0,0,0,58.0,0.800144144,2,11
722,Quarter2,sweing,Wednesday,5,0.75,30.1,788.0,7380,56,0.0,0,0,59.5,0.750406233,2,11
723,Quarter2,sweing,Wednesday,8,0.6,30.1,1069.0,4560,30,0.0,0,1,58.0,0.714410494,2,11
724,Quarter2,sweing,Wednesday,4,0.7,30.1,667.0,5940,40,0.0,0,1,59.5,0.700588406,2,11
725,Quarter2,finishing,Wednesday,1,0.8,3.94,,1440,0,0.0,0,0,12.0,0.618361111,2,11
726,Quarter2,sweing,Wednesday,7,0.6,30.1,829.0,3360,23,0.0,0,1,58.0,0.600070513,2,11
727,Quarter2,finishing,Wednesday,9,0.8,3.94,,960,0,0.0,0,0,8.0,0.54175,2,11
728,Quarter2,sweing,Wednesday,3,0.8,22.52,11.0,6840,0,0.0,0,1,57.0,0.536901754,2,11
